frame.time,frame.len,tcp.flags,tcp.srcport,tcp.dstport,ip.src,ip.dst,eth.src,eth.dst,label
"Jan 17, 2023 09:37:07.678158000 CET",66,0x00000010,34674,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:07.678158000 CET",66,0x00000011,34674,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:07.678158000 CET",66,0x00000011,34674,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:07.679464000 CET",66,0x00000011,502,34674,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:07.679464000 CET",66,0x00000011,502,34674,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:07.679880000 CET",66,0x00000010,34674,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:07.679880000 CET",66,0x00000010,34674,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:10.588068000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:10.588068000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:10.588253000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:10.588253000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:12.679384000 CET",74,0x00000002,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.679384000 CET",74,0x00000002,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.680759000 CET",74,0x00000012,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.680759000 CET",74,0x00000012,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.681244000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.681244000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.681432000 CET",78,0x00000018,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.681432000 CET",78,0x00000018,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.682452000 CET",66,0x00000010,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.682452000 CET",66,0x00000010,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.683815000 CET",95,0x00000018,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.683815000 CET",95,0x00000018,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.684253000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.684253000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.684409000 CET",66,0x00000011,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.684409000 CET",66,0x00000011,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.685717000 CET",66,0x00000011,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.685717000 CET",66,0x00000011,502,34686,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:12.686151000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:12.686151000 CET",66,0x00000010,34686,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.689759000 CET",74,0x00000002,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.689759000 CET",74,0x00000002,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.690969000 CET",74,0x00000012,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.690969000 CET",74,0x00000012,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.691445000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.691445000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.691632000 CET",78,0x00000018,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.691632000 CET",78,0x00000018,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.692600000 CET",66,0x00000010,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.692600000 CET",66,0x00000010,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.694025000 CET",95,0x00000018,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.694025000 CET",95,0x00000018,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.694396000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.694396000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.694590000 CET",66,0x00000011,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.694590000 CET",66,0x00000011,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.695621000 CET",66,0x00000011,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.695621000 CET",66,0x00000011,502,51906,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:17.696056000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:17.696056000 CET",66,0x00000010,51906,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.700060000 CET",74,0x00000002,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.700060000 CET",74,0x00000002,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.701344000 CET",74,0x00000012,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.701344000 CET",74,0x00000012,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.702009000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.702009000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.702303000 CET",78,0x00000018,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.702303000 CET",78,0x00000018,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.703145000 CET",66,0x00000010,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.703145000 CET",66,0x00000010,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.704483000 CET",95,0x00000018,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.704483000 CET",95,0x00000018,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.705216000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.705216000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.705521000 CET",66,0x00000011,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.705521000 CET",66,0x00000011,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.706512000 CET",66,0x00000011,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.706512000 CET",66,0x00000011,502,51914,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:22.707319000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:22.707319000 CET",66,0x00000010,51914,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.707292000 CET",74,0x00000002,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.707292000 CET",74,0x00000002,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.708804000 CET",74,0x00000012,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.708804000 CET",74,0x00000012,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.709281000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.709281000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.709467000 CET",78,0x00000018,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.709467000 CET",78,0x00000018,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.711369000 CET",66,0x00000010,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.711369000 CET",66,0x00000010,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.713147000 CET",95,0x00000018,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.713147000 CET",95,0x00000018,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.713650000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.713650000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.713850000 CET",66,0x00000011,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.713850000 CET",66,0x00000011,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.715241000 CET",66,0x00000011,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.715241000 CET",66,0x00000011,502,40220,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:27.715683000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:27.715683000 CET",66,0x00000010,40220,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:29.241322000 CET",66,0x00000002,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.241322000 CET",66,0x00000002,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.243423000 CET",66,0x00000012,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.243423000 CET",66,0x00000012,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.244887000 CET",60,0x00000010,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.244887000 CET",60,0x00000010,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.244887000 CET",66,0x00000018,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.244887000 CET",66,0x00000018,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.246193000 CET",60,0x00000010,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.246193000 CET",60,0x00000010,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.248513000 CET",83,0x00000018,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.248513000 CET",83,0x00000018,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.249593000 CET",60,0x00000011,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.249593000 CET",60,0x00000011,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.251791000 CET",60,0x00000011,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.251791000 CET",60,0x00000011,502,1059,10.20.4.100,10.20.4.150,mac-a,mac-c,1
"Jan 17, 2023 09:37:29.252493000 CET",60,0x00000010,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:29.252493000 CET",60,0x00000010,1059,502,10.20.4.150,10.20.4.100,mac-c,mac-a,1
"Jan 17, 2023 09:37:32.716658000 CET",74,0x00000002,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.716658000 CET",74,0x00000002,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.717924000 CET",74,0x00000012,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.717924000 CET",74,0x00000012,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.719908000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.719908000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.721115000 CET",78,0x00000018,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.721115000 CET",78,0x00000018,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.722302000 CET",66,0x00000010,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.722302000 CET",66,0x00000010,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.722868000 CET",95,0x00000018,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.722868000 CET",95,0x00000018,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.724404000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.724404000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.726100000 CET",66,0x00000011,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.726100000 CET",66,0x00000011,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.727507000 CET",66,0x00000011,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.727507000 CET",66,0x00000011,502,40234,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:32.846566000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:32.846566000 CET",66,0x00000010,40234,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:34.390624000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:34.390624000 CET",60,0x00000010,56109,503,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:34.390624000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:34.390624000 CET",60,0x00000010,62267,504,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:34.390836000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:34.390836000 CET",60,0x00000010,503,56109,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:34.390954000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:34.390954000 CET",60,0x00000010,504,62267,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:37.829150000 CET",74,0x00000002,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.829150000 CET",74,0x00000002,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.831467000 CET",74,0x00000012,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.831467000 CET",74,0x00000012,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.832910000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.832910000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.834332000 CET",78,0x00000018,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.834332000 CET",78,0x00000018,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.836162000 CET",66,0x00000010,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.836162000 CET",66,0x00000010,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.839675000 CET",95,0x00000018,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.839675000 CET",95,0x00000018,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.840513000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.840513000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.840852000 CET",66,0x00000011,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.840852000 CET",66,0x00000011,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.843793000 CET",66,0x00000011,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.843793000 CET",66,0x00000011,502,53180,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:37.844337000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:37.844337000 CET",66,0x00000010,53180,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:40.544705000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:40.544705000 CET",60,0x00000010,502,57271,10.20.4.3,10.20.4.2,mac-e,mac-d,0
"Jan 17, 2023 09:37:40.545748000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:40.545748000 CET",60,0x00000010,57271,502,10.20.4.2,10.20.4.3,mac-d,mac-e,0
"Jan 17, 2023 09:37:42.847125000 CET",74,0x00000002,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.847125000 CET",74,0x00000002,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.848481000 CET",74,0x00000012,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.848481000 CET",74,0x00000012,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.850155000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.850155000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.851390000 CET",78,0x00000018,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.851390000 CET",78,0x00000018,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.852579000 CET",66,0x00000010,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.852579000 CET",66,0x00000010,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.852851000 CET",95,0x00000018,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.852851000 CET",95,0x00000018,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.854808000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.854808000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.856474000 CET",66,0x00000011,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.856474000 CET",66,0x00000011,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.857836000 CET",66,0x00000011,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.857836000 CET",66,0x00000011,502,53182,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:42.859597000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:42.859597000 CET",66,0x00000010,53182,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.906172000 CET",74,0x00000002,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.906172000 CET",74,0x00000002,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.909808000 CET",74,0x00000012,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.909808000 CET",74,0x00000012,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.911814000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.911814000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.912813000 CET",78,0x00000018,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.912813000 CET",78,0x00000018,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.916262000 CET",66,0x00000010,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.916262000 CET",66,0x00000010,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.920450000 CET",95,0x00000018,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.920450000 CET",95,0x00000018,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.921297000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.921297000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.921460000 CET",66,0x00000011,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.921460000 CET",66,0x00000011,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.925354000 CET",66,0x00000011,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.925354000 CET",66,0x00000011,502,60046,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:47.926186000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:47.926186000 CET",66,0x00000010,60046,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.923700000 CET",74,0x00000002,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.923700000 CET",74,0x00000002,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.925521000 CET",74,0x00000012,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.925521000 CET",74,0x00000012,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.926520000 CET",66,0x00000010,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.926520000 CET",66,0x00000010,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.927255000 CET",78,0x00000018,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.927255000 CET",78,0x00000018,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
"Jan 17, 2023 09:37:52.929099000 CET",66,0x00000010,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.929099000 CET",66,0x00000010,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.932181000 CET",95,0x00000018,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.932181000 CET",95,0x00000018,502,60060,10.20.4.100,10.20.4.200,mac-a,mac-b,0
"Jan 17, 2023 09:37:52.933148000 CET",66,0x00000010,60060,502,10.20.4.200,10.20.4.100,mac-b,mac-a,0
